id	name	slug	isAvailable	shortName	description	price	propertiesShort	image_url
1193294	Клавиатура A4TECH Bloody B875N,  USB, c подставкой для запястий, черный	klaviatura-a4-bloody-b875n-usb-c-podstavkoi-dlya-zapyastii-chernyi	True	Клавиатура A4TECH Bloody B875N, черный	"<p>Изготовленная в Китае клавиатура A4 Bloody B875N обладает гарантией в 12 месяцев. Размеры такого устройства составляют 488х40х210 мм. Производитель, выбирая материалы, отдал предпочтение пластику и алюминию, что сообщает модели достойный уровень долговечности. Основной тон оформления здесь черный.</p>
<p>Клавиатура A4 Bloody B875N предназначается в первую очередь геймерам. Тут предусмотрена удобная подставка для запястий. Имеется защита от попадания внутрь жидкости. Клавиши стандартной квадратной формы, для повышения удобства у них есть многоцветная подсветка. Русские и английские буквы, а также прочие обозначения нанесены белым цветом. Длина кабеля равна 1.8 м.</p>
"	6289	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая; подставка для запястий,'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/L2iMq66pgkBLQjzgdUJmOZ7MDbgOf68Qvg-yRQ746Q4/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1193294_v01_b.jpg
1624630	Клавиатура A4TECH Fstyler FX51,  USB, серый [fx51 grey]	klaviatura-a4tech-fstyler-fx51-seryi-usb-slim-multimedia	True	Клавиатура A4TECH Fstyler FX51, серый		1880	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim),'}]	https://cdn.citilink.ru/FVSX2GsTCfGaBTmmi22FZ1KKM2-23pILeILctpTZ4V4/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1624630_v01_b.jpg
1061584	Клавиатура Oklick 500M,  USB, черный [1061584]	klaviatura-oklick-500m-usb-chernyi	True	Клавиатура Oklick 500M, черный	"<div data-v-md-line=""1""><p>Клавиатура Oklick 500M предназначена для настольного компьютера. Подключение к системному блоку осуществляется с использованием USB-разъема.</p>
</div><div data-v-md-line=""3""><p>Внешний вид<br />
Классическая модель с мембранным механизмом оснащена удобными крупными клавишами квадратной формы с четко выделенными на черном фоне символами и цифровым блоком. </p>
</div><div data-v-md-line=""6""><p>Дополнительные преимущества<br />
Ультратонкий дизайн обеспечивает мобильность клавиатуры Oklick 500M. Бесшумная работа устройства способствует применению в условиях, требующих концентрации внимания.</p></div>"	599	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'оранжевый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim),'}]	https://cdn.citilink.ru/1XxdbgkN57xcMjqPOIy-9olj9MMpM3PkjUfObun--HY/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1061584_v01_b.jpg
1583350	Клавиатура A4TECH Bloody B820R Dual Color,  USB, черный серый [b820r grey (blue switch)]	klaviatura-a4tech-bloody-b820r-dual-color-mehanicheskaya-chernyi-seryi	True	Клавиатура A4TECH Bloody B820R Dual Color, черный		5010	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/sIySCYeCGGWjLQ6Btm4205SMhRjUSt62tn2FDhvUgag/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1583350_v01_b.jpg
1530198	Клавиатура A4TECH Fstyler FKS10,  USB, белый серый [fks10 white]	klaviatura-a4tech-fstyler-fks10-belyi-seryi-usb	True	Клавиатура A4TECH Fstyler FKS10, белый		1099	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}]	https://cdn.citilink.ru/bEc0dB5ObRfJ0wSoTZXiUtAByDHg0tYf9VlEAAcacaY/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1530198_v01_b.jpg
1147536	Клавиатура A4TECH Fstyler FK10,  USB, белый серый [fk10 white]	klaviatura-a4-fstyler-fk10-usb-belyi-seryi-fk10-white	True	Клавиатура A4TECH Fstyler FK10, белый	"<p>Практичная проводная клавиатура A4 Fstyler FK10 соединяется с компьютером посредством USB-порта. Длина кабеля здесь составляет 1.5 м. Это стильное устройство обладает квадратными клавишами, обозначения на которые нанесены серым цветом. Есть как русская, так и английская раскладки букв. Присутствуют дополнительные мультимедийные клавиши, которые можно настроить по своему усмотрению.</p>
<p>Плюсом клавиатуры A4 Fstyler FK10 стала ее надежность. Производитель оснастил такую модель защитой от попадания внутрь жидкости. Эта модель выполнена в белом цвете с серой вставкой, что сообщает ей привлекательный внешний вид. Размеры составляют 456х156х24 мм. Вес достигает 534 граммов. Гарантия здесь продолжительностью в 12 месяцев. Сделана клавиатура в Китае.</p>
"	1170	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'серый;'}, {'name': 'цвет английских букв:', 'value': 'серый;'}]	https://cdn.citilink.ru/lZWfv8L_ZK-tQ_48VZk4SKkVc0r1OP1B_zdW9fEp0vY/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1147536_v01_b.jpg
1067213	Клавиатура Oklick 721G SHERIFF,  USB, черный [1067213]	klaviatura-oklick-721g-sheriff-usb-chernyi	True	Клавиатура Oklick 721G SHERIFF, черный	"<p>OKLICK 721G SHERIFF &mdash; проводная геймерская клавиатура с агрессивным дизайном и яркой RGB-подсветкой. Игровой внешний вид делает ее чуть больше стандартных устройств, но зато появилась подставка под руки, что очень приятно при многочасовой работе или игре. Конструкция усилена ребрами жесткости, поэтому она выдержит довольно сильные удары. Приятная мелочь &mdash; дренажные отверстия, которые избавят от проблем с пролитым чаем или конденсатом.&nbsp;<br />
На клавиатуре только основные 104 клавиши. Часть из них имеет дополнительный функционал, который включается по кнопке Fn. Ресурс каждой &mdash; 10 миллионов нажатий.&nbsp;</p>"	989	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'серый;'}, {'name': 'цвет английских букв:', 'value': 'серый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/msW8Q4jo3tGNVLm-qAQkmWk3UeWDh0QqjwOm7ZOaxYI/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1067213_v01_b.jpg
512748	Клавиатура A4TECH X7-G300,  USB, черный [g300 usb (black)]	klaviatura-a4-x7-g300-usb-chernyi	True	Клавиатура A4TECH X7-G300, черный	"Игровая клавиатура A4 X7-G300 может похвастаться стильным, современным дизайном. Специально окрашенные ярким цветом клавиши помогут без труда найти игровую группу. Производитель позаботился и о сменных игровых клавишах. Клавиатура комплектуется 8 сменными клавишами, которые легко заменить с помощью пинцета. Пинцет также поставляется в комплекте. Стоит отметить и стильную рамку, которая придает клавиатуре округлые формы.
Отличное качество держателей на основании полностью справляется с удержанием клавиатуры на рабочей поверхности при активном использовании. Классический угол расположения клавиш не помешает и при выполнении обычной печати. Отличная клавиатура A4 X7-G300 предназначена как для игры, так и для выполнения рабочих задач. Качественное исполнение устройства продлевает срок его службы."	1549	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/AaE8vZIEsG2GN_l0jQzz2oKUav8omd9YGeBoEL_m6z4/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/512748_v01_b.jpg
1583320	Клавиатура A4TECH Bloody B750N DESTINY,  USB, черный	klaviatura-a4tech-bloody-b750n-destiny-mehanicheskaya-seryi-usb-multim	True	Клавиатура A4TECH Bloody B750N DESTINY, черный		4230	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/tHDRPgjGYgkNrtSYslyjwi5hpuRl5uBtgj5_dMhJaY4/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1583320_v01_b.jpg
1624624	Клавиатура A4TECH Fstyler FBX51C,  USB, Bluetooth/Радиоканал, серый [fbx51c grey]	klaviatura-a4tech-fstyler-fbx51c-seryi-besprovodnaya-bt-radio-slim-mul	True	Клавиатура A4TECH Fstyler FBX51C, серый		3020	[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Bluetooth/Радиоканал;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim),'}]	https://cdn.citilink.ru/7ZvxLZ1ErBj4X4nkz_FFHDshFef9nXNf0N0ExUHYtvM/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1624624_v01_b.jpg
1530187	Клавиатура A4TECH Fstyler FKS10,  USB, черный серый [fks10 grey]	klaviatura-a4tech-fstyler-fks10-chernyi-seryi-usb	True	Клавиатура A4TECH Fstyler FKS10, черный		1099	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}]	https://cdn.citilink.ru/7sl7XhmgwjvMNFSQhv04NoIaxpcfNdvl9eXhW64oDg8/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1530187_v01_b.jpg
1545809	Клавиатура Acer OKW120,  USB, черный [zl.kbdee.006]	klaviatura-acer-okw120-chernyi-usb-multimedia	True	Клавиатура Acer OKW120, черный		1099	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}]	https://cdn.citilink.ru/QX8dIirtmuKUZGC-wjhwzsEKcu4Cvf2NXD-n72hngsE/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1545809_v01_b.jpg
1379893	Числовой блок A4TECH Fstyler FK13P,  USB, без русского алфавита,  белый [fk13p white]	chislovoi-blok-a4-fstyler-fk13p-belyi-usb-slim-dlya-noutbuka	True	Числовой блок A4TECH Fstyler FK13P, без русского алфавита,  белый	"<p>Числовой блок A4 Fstyler FK13P очень легкий, практически не ощущается в ладони. Блок сделан из водонепроницаемого белого пластика, что для любителей посидеть за ноутбуком с кружкой чая или кофе станет приятным бонусом.</p>
<p>Удобное и привычное расположение цифр позволит, не глядя, использовать блок. На числовом блоке A4 Fstyler FK13P отсутствует кириллица, что не делает блок менее удобным. При помощи USB-провода блок может быть подсоединен к ноутбуку или любому ПК. Кабель имеет длину 1.5 м, что позволяет расположить его там, где будет предпочтительнее самому пользователю.</p>
"	649	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'тонкая(slim), для ноутбуков,'}]	https://cdn.citilink.ru/tr8Yy-5G8br1ls11hVjenMeU9o8SnrdP-bxN6_r1Gjo/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1379893_v01_b.jpg
1530217	Клавиатура A4TECH Fstyler FK25,  USB, белый серый [fk25 white]	klaviatura-a4tech-fstyler-fk25-belyi-usb-slim	True	Клавиатура A4TECH Fstyler FK25, белый		1299	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'черный;'}, {'name': 'цвет английских букв:', 'value': 'черный;'}, {'name': 'особенности:', 'value': 'тонкая(slim),'}]	https://cdn.citilink.ru/36YWxfY4jqBMaVIFTC10afh2Q0D2ebYCMrsU1E5dupY/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1530217_v01_b.jpg
337182	Клавиатура Oklick 920G IRON EDGE,  USB, черный [337182]	klaviatura-oklick-920g-iron-edge-usb-chernyi-kw-1522	True	Клавиатура Oklick 920G IRON EDGE, черный	"<p>Клавиатура OKLICK 920G IRON EDGE в ультратонком корпусе подключается к системному блоку через USB-порт прочным кабелем длиной 1,8 м, что способствует мобильности и легкому перемещению в пространстве комнаты.</p>

<p>Функционал<br />
Модель имеет современное оформление с механическим типом управления и оборудована дополнительным полем специальных игровых клавиш для геймеров. Моментальный отклик позволяет применять устройство OKLICK 920G IRON EDGE для игр любой сложности.</p>

<p>Дополнительно<br />
Полноформатные квадратные кнопки с четко выделенными контрастными символами на черном фоне оснащены яркой подсветкой, представленной шестью тонами с зональным разделом и возможностью тактильной регулировки.</p>"	2849	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'серый;'}, {'name': 'цвет английских букв:', 'value': 'серый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/IAoEM9H9X3EUCTjTnJPgf93y3FXsBcCfvKBx3aPZ8UQ/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/337182_v01_b.jpg
1188391	Клавиатура Microsoft Ergonomic,  USB, c подставкой для запястий, черный [lxm-00011]	klaviatura-microsoft-ergonomic-usb-c-podstavkoi-dlya-zapyastii-chernyi	False	Клавиатура Microsoft Ergonomic, черный	"<p>Изогнутая клавиатура MICROSOFT Ergonomic обладает эргономичным корпусом и предлагает пользователям подставку для запястий. Она является проводной.&nbsp;Корпус устройства изготовлен из пластика высокого качества, клавиши имеют квадратную форму.</p>

<p>Форма клавиатуры MICROSOFT Ergonomic позволит сделать работу максимально комфортной. Наличие цифрового блока и специальных мультимедийных клавиш создает для геймеров полный спектр возможностей и поможет одержать победу в любой игре.</p>"		[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'конструктив:', 'value': 'подставка для запястий, эргономичной формы,'}, {'name': 'особенности:', 'value': 'мультимедийная,'}]	https://cdn.citilink.ru/f5c_Mx43w-yLjgwcnGkjUH1SMusWBbsQQ5bic3h3ktg/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1188391_v01_b.jpg
1012161	Клавиатура Oklick 790G IRON FORCE,  USB, темно-серый + черный [1012161]	klaviatura-oklick-790g-iron-force-usb-temno-seryi-chernyi	True	Клавиатура Oklick 790G IRON FORCE, темно-серый	"<p>Клавиатура OKLICK 790G IRON FORCE темно-серого цвета предназначена для геймеров. Металлический, но легкий корпус устойчив к образованию царапин и сколов. В основании расположены резиновые ножки, увеличивающие угол наклона модели, что позволяет держать руки в естественном положении.</p>

<p>Достоинства<br />
Устройство имеет подсветку, которая работает в 3 режимах: красный, синий и фиолетовый. Яркость можно регулировать в зависимости от времени суток. Клавиатура подключается через USB-порт к ПК. Кабель в прочной тканевой оплетке надежно защищен от повреждений.</p>

<p>Параметры<br />
Полноразмерные черные клавиши выдерживают большое количество кликов. Функция Anti-Ghosting позволяет одновременно нажимать до 19 кнопок. Компактную модель OKLICK 790G IRON FORCE удобно брать с собой на игровые соревнования.</p>"	789	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'серый;'}, {'name': 'цвет английских букв:', 'value': 'серый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/DnzybBAG3Wc6QZRzoMebTUV5F4DMYjym6mHh0lw57AI/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1012161_v01_b.jpg
1103526	Клавиатура Oklick 747G FROZEN,  USB, серый + черный [1103526]	klaviatura-oklick-747g-usb-seryi-chernyi	True	Клавиатура Oklick 747G FROZEN, серый	"<p>Игровая клавиатура OKLICK 747G выполнена в сочетании нейтрального серого и классического черного цвета, что вносит определенную изюминку в дизайн, не отвлекая при этом во время игры геймера и не утомляя его яркими красками. Представлена в полноразмерном формате, оригинальной форме и отличном техническом исполнении, что позволяет все действия в игровом пространстве выполнять быстро и четко. Оборудована цифровым блоком, предоставляющим возможность одновременно участвовать в виртуальных битвах нескольким игрокам. Предусмотрена многоцветная подсветка клавиш. По желанию геймера ее можно отключить в любой момент или вовсе не включать.</p>
<p>Клавиатура OKLICK 747G имеет специальные клавиши для быстрой настройки. Вся раскладка имеет 104 клавиши. Подключение к компьютеру производится в USB порт с помощью гибкого кабеля длиной 1.5 м.</p>
"	679	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/gYh3UsGsqNSXpUpWYEfSZzzx39diPUKPaW1rlB5nJvg/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1103526_v01_b.jpg
1775471	Клавиатура MSI Vigor GK71 Sonic,  USB, c подставкой для запястий, серый + черный [s11-04ru234-cla]	klaviatura-msi-vigor-gk71-sonic-mehanicheskaya-seryi-chernyi-usb-for-g	False	Клавиатура MSI Vigor GK71 Sonic, серый			[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая; подставка для запястий,'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/typAVj0r5QacrROVHtKSN4fB9p7kdBH3DkPgEMSow0M/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1775471_v01_b.jpg
1566271	Клавиатура Redragon Shiva,  USB, c подставкой для запястий, черный [77689]	klaviatura-shiva-chernyi-usb-multimedia-for-gamer-dlya-noutbuka-led	False	Клавиатура Redragon Shiva, черный	"<p>Надежная игровая клавиатура&nbsp;Redragon Shiva в классическом дизайне с выразительной RGB подсветкой и съемной текстурной подставкой под запястья. Продвинутый геймерский функционал, разумная цена, долгий срок службы.&nbsp;</p>
<ul>
<li>RGB подсветка.</li>
<li>Аппаратная блокировка клавиши WIN во время игры.</li>
<li>Функция Anti-ghost.</li>
<li>Текстурная подставка под запястья.</li>
<li>Позолоченный USB-коннектор.</li>
<li>8 мультимедийных клавиш.</li>
<li>6 программируемых макро-клавиш.</li>
</ul>
<p><strong>Кнопка записи макросов</strong><br /> Сохраните свой любимый макрос и используйте свой набор команд для быстрого доступа на любом компьютере. Для сохранения макроса драйвер не нужен.</p>"		[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'подставка для запястий,'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/Y1RPgpdyGQ-2abodwApiNqakeAThUiNGZr4wm3JfhCg/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1566271_v01_b.jpg
1530201	Клавиатура A4TECH Fstyler FKS11,  USB, черный серый [fks11 grey]	klaviatura-a4tech-fstyler-fks11-chernyi-seryi-usb	True	Клавиатура A4TECH Fstyler FKS11, черный		1010	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}]	https://cdn.citilink.ru/4vQCzrNQrtj-TPQeU1b5PFc6mtuvfMB8s4iMUsuEYCI/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1530201_v01_b.jpg
1659983	Клавиатура Oklick 145M,  USB, черный [1659983]	klaviatura-oklik-145m-chernyi-usb-multimedia	True	Клавиатура Oklick 145M, черный		599	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}]	https://cdn.citilink.ru/ETd3-kvcKikSuG2HUN--D4NXA9LN4fQrlNPrAEGLE_o/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1659983_v01_b.jpg
1001255	Клавиатура HAMA SL720 Slim,  USB, черный [r1050449]	klaviatura-hama-r1050449-usb-chernyi	True	Клавиатура HAMA SL720 Slim, черный	"<p>Клавиатура HAMA R1050449 - мембранная модель, выполненная в классическом черном цвете из прочного пластика, предназначена для подключения к портативным гаджетам: ноутбукам, планшетам и другим устройствам. Изготовлена в традиционном лаконичном дизайне, компактная, удобная в использовании. Оснащена низкопрофильными кнопками с высокой четкостью клика, которая обеспечивается специальными бесшумными механизмами. Цифровая панель подключается легким нажатием клавиши. Запуск работы производится после подключения к устройству через USB-порт.</p>
<p>Элементов, имеющих жесткий ход, конструкцией клавиатуры HAMA R1050449 не предусмотрено, поэтому работа на квадратных островных клавишах практически бесшумна. Выполнена в ультратонком варианте.</p>
"	619	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'тонкая(slim), для ноутбуков,'}]	https://cdn.citilink.ru/IExX3cMBJYZb_CwnArxKZlQYFXSUall5WXMZQEsvAWc/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1001255_v01_b.jpg
1147534	Клавиатура A4TECH Fstyler FK10,  USB, черный оранжевый [fk10 orange]	klaviatura-a4-fstyler-fk10-usb-chernyi-oranzhevyi-fk10-orange	True	Клавиатура A4TECH Fstyler FK10, черный	"<p>Бюджетная, но надежная клавиатура A4 Fstyler FK10 сделана в Китае. Гарантийный срок на нее составляет 12 месяцев. Производитель выполнил ее в черном цвете с оранжевой вставкой, благодаря которой модель обрела еще большую внешнюю привлекательность. Вес достигает 534 граммов, а размеры равны 456х156х24 мм. Предусмотрена защита, предотвращающая попадание внутрь жидкости.</p>
<p>Производитель снабдил клавиатуру A4 Fstyler FK10 дополнительными мультимедийными клавишами. Все кнопки обладают плавным пружинным ходом, нажатие у них почти бесшумное. Дизайн клавиш квадратный, функциональные обозначения и значки русских и английских букв выполнены в белом цвете, что позволяет без проблем их различать. Для подключения к компьютеру используется USB-порт. Длина кабеля составляет 1.5 м.</p>
"	1160	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}]	https://cdn.citilink.ru/9_xni3BFORezdTkLJdjt0L1Fg7GOKIjhVxQ7-T1KSQE/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1147534_v01_b.jpg
1391277	Числовой блок A4TECH Fstyler FK13,  USB, без русского алфавита,  серый [fk13 usb ( grey)]	chislovoi-blok-a4-fstyler-fk13-seryi-usb-slim-dlya-noutbuka	True	Числовой блок A4TECH Fstyler FK13, без русского алфавита,  серый	"<p>Если работа пользователя в большей степени связана с математическими вычислениями, расчетами и построением различных таблиц, то надежным помощником для него станет проводной числовой блок A4 Fstyler FK13. Он отличается компактностью, прост и удобен в использовании и подключении к ноутбукам, которое осуществляется с помощью сматывающегося кабеля длиной 0.7 м через порт USB.</p>
<p>Числовой блок A4 Fstyler FK13 оснащен 18 квадратными клавишами, которые легко откликаются на прикосновение пальцев. Работает тихо, почти бесшумно. Клавиатура тонкая, имеет классическую форму и стандартную раскладку, она позволяет эффективно выполнять операции с цифровыми данными. Буквенные обозначения и цифры выполнены в белом цвете, хорошо видны. Использование русского алфавита не предусмотрено.</p>
"	779	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'тонкая(slim), для ноутбуков,'}]	https://cdn.citilink.ru/CftqXF7I7Iz5UY0V0USdkl-O2o3FpJ3WwmxYnK5FYH4/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1391277_v01_b.jpg
1032492	Клавиатура A4TECH Bloody B210,  USB, черный	klaviatura-a4-bloody-b210-usb-chernyi	True	Клавиатура A4TECH Bloody B210, черный	"<p>Игровая клавиатура A4 Bloody B210 имеет дизайн в классическом игровом стиле. Подключение к компьютеру осуществляется при помощи кабеля длиной 1,8 м в тканевой оплетке, что повышает безопасность использования. Имеет полноразмерную раскладку со 104 клавишами. Есть 7 дополнительных кнопок для непосредственного управления игрой. Их также можно использовать для запуска медиаплеера и включения подсветки клавишей с функцией регулировки яркости. Последняя позволяет играть в вечернее время, не используя дополнительных источников освещения.</p>
<p>Клавиатура A4 Bloody B210 оснащена съемной подставкой для запястья левой руки. Она позволяет снять нагрузку с мышц руки во время игры. Главные игровые клавиши (WASD) выделены цветом. Возможна блокировка клавиш Win с помощью отдельной кнопки, при этом ее саму можно заблокировать/разблокировать непосредственно в процессе игры. Классическая панель индикации находится над цифровым NUM-блоком.</p>
"	2649	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/uFqNvPd6XM4PAALtI0LEKPb8ZHrg4PLVP34eL3IN_Uk/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1032492_v01_b.jpg
